i: 1 x: 0.335593 y: 0.058043 z: 0.367802
i: 1 x: 0.344669 y: 0.679043 z: 0.555908
i: 0 x: 0.997787 y: 0.652086 z: 0.547517
i: 1 x: 0.125354 y: 0.800495 z: 0.133108
i: 0 x: 0.690884 y: 0.998811 z: 0.461433
i: 1 x: 0.628636 y: 0.704816 z: 0.010127
i: 1 x: 0.502301 y: 0.447300 z: 0.629518
i: 0 x: 0.439599 y: 0.847566 z: 0.918762
i: 1 x: 0.521636 y: 0.406776 z: 0.732749
i: 1 x: 0.073428 y: 0.112662 z: 0.610968
i: 1 x: 0.507172 y: 0.448254 z: 0.669010
i: 0 x: 0.874974 y: 0.792924 z: 0.348053
i: 1 x: 0.430882 y: 0.790711 z: 0.000139
i: 0 x: 0.978399 y: 0.916065 z: 0.800635
i: 0 x: 0.111506 y: 0.606948 z: 0.799445
i: 1 x: 0.572939 y: 0.235585 z: 0.504262
i: 0 x: 0.583066 y: 0.737885 z: 0.951561
i: 1 x: 0.212585 y: 0.177484 z: 0.799127
i: 1 x: 0.131346 y: 0.699120 z: 0.205903
i: 0 x: 0.864096 y: 0.772548 z: 0.318565
i: 1 x: 0.475063 y: 0.279719 z: 0.766819
i: 1 x: 0.144074 y: 0.154693 z: 0.559743
i: 1 x: 0.492127 y: 0.585575 z: 0.350454
i: 1 x: 0.492266 y: 0.563973 z: 0.266518
i: 0 x: 0.292901 y: 0.675480 z: 0.873466
i: 1 x: 0.092346 y: 0.248419 z: 0.109051
i: 0 x: 0.596608 y: 0.831485 z: 0.846936
i: 1 x: 0.548169 y: 0.044070 z: 0.024420
i: 1 x: 0.347296 y: 0.175416 z: 0.723540
i: 1 x: 0.553199 y: 0.039512 z: 0.496088
i: 0 x: 0.871764 y: 0.514575 z: 0.775807
i: 0 x: 0.638584 y: 0.658649 z: 0.930500
i: 1 x: 0.198327 y: 0.150776 z: 0.516075
i: 1 x: 0.548781 y: 0.643043 z: 0.080049
i: 0 x: 0.815299 y: 0.935943 z: 0.755528
i: 1 x: 0.688765 y: 0.028290 z: 0.003947
i: 0 x: 0.797816 y: 0.624897 z: 0.835432
i: 0 x: 0.644753 y: 0.173066 z: 0.879501
i: 1 x: 0.669173 y: 0.520362 z: 0.054917
i: 1 x: 0.392713 y: 0.073561 z: 0.094429
i: 0 x: 0.888801 y: 0.945325 z: 0.609004
i: 1 x: 0.664608 y: 0.583909 z: 0.267653
i: 0 x: 0.595109 y: 0.782236 z: 0.418430
i: 1 x: 0.111184 y: 0.331016 z: 0.061472
i: 0 x: 0.191232 y: 0.146315 z: 0.997416
i: 0 x: 0.946760 y: 0.835081 z: 0.025705
i: 0 x: 0.950707 y: 0.632897 z: 0.650602
i: 0 x: 0.786139 y: 0.277650 z: 0.823668
i: 0 x: 0.665640 y: 0.946824 z: 0.344030
i: 1 x: 0.720557 y: 0.339537 z: 0.417591
i: 1 x: 0.814986 y: 0.228338 z: 0.362917
i: 0 x: 0.423990 y: 0.892946 z: 0.946826
i: 0 x: 0.691644 y: 0.488055 z: 0.729062
i: 1 x: 0.110073 y: 0.599239 z: 0.060078
i: 1 x: 0.171545 y: 0.790471 z: 0.206394
i: 1 x: 0.168961 y: 0.737231 z: 0.041475
i: 1 x: 0.194666 y: 0.687938 z: 0.674372
i: 0 x: 0.845269 y: 0.474077 z: 0.952023
i: 0 x: 0.668937 y: 0.139717 z: 0.898846
i: 1 x: 0.012968 y: 0.860274 z: 0.238383
i: 1 x: 0.430559 y: 0.675260 z: 0.466721
i: 1 x: 0.793476 y: 0.099251 z: 0.359667
i: 0 x: 0.740302 y: 0.790894 z: 0.847722
i: 0 x: 0.469364 y: 0.900968 z: 0.446961
i: 1 x: 0.529442 y: 0.072513 z: 0.237432
i: 0 x: 0.735836 y: 0.241474 z: 0.974663
i: 0 x: 0.777310 y: 0.436141 z: 0.662601
i: 1 x: 0.451683 y: 0.281410 z: 0.136678
i: 0 x: 0.403705 y: 0.950347 z: 0.276395
i: 0 x: 0.302551 y: 0.963314 z: 0.136669
i: 0 x: 0.540934 y: 0.393873 z: 0.811930
i: 1 x: 0.007655 y: 0.187349 z: 0.911180
i: 0 x: 0.367323 y: 0.927651 z: 0.702075
i: 1 x: 0.215045 y: 0.397015 z: 0.603042
i: 0 x: 0.662006 y: 0.926456 z: 0.675555
i: 0 x: 0.899437 y: 0.662292 z: 0.917029
i: 0 x: 0.874100 y: 0.439602 z: 0.353170
i: 0 x: 0.536701 y: 0.891285 z: 0.634579
i: 1 x: 0.673379 y: 0.294990 z: 0.584926
i: 0 x: 0.949774 y: 0.597541 z: 0.548241
i: 1 x: 0.086443 y: 0.138475 z: 0.942114
i: 1 x: 0.898373 y: 0.146131 z: 0.129463
i: 1 x: 0.809553 y: 0.513453 z: 0.057114
i: 1 x: 0.511628 y: 0.728498 z: 0.454129
i: 1 x: 0.114670 y: 0.390504 z: 0.380585
i: 1 x: 0.790225 y: 0.289942 z: 0.042877
i: 1 x: 0.707255 y: 0.164042 z: 0.482479
i: 1 x: 0.060425 y: 0.700743 z: 0.373764
i: 0 x: 0.695004 y: 0.374122 z: 0.668754
i: 1 x: 0.279930 y: 0.323897 z: 0.266295
i: 0 x: 0.828171 y: 0.410340 z: 0.404770
i: 1 x: 0.770285 y: 0.308713 z: 0.550901
i: 1 x: 0.899748 y: 0.118266 z: 0.064354
i: 0 x: 0.956862 y: 0.629894 z: 0.792852
i: 1 x: 0.410991 y: 0.744565 z: 0.183356
i: 0 x: 0.791576 y: 0.534790 z: 0.473298
i: 0 x: 0.834453 y: 0.242045 z: 0.637340
i: 1 x: 0.316932 y: 0.302470 z: 0.338083
i: 0 x: 0.690696 y: 0.997474 z: 0.712205
i: 1 x: 0.359450 y: 0.277404 z: 0.036102
i: 1 x: 0.625745 y: 0.105575 z: 0.446442
i: 0 x: 0.030515 y: 0.875860 z: 0.755155
i: 0 x: 0.581416 y: 0.775608 z: 0.873421
i: 0 x: 0.645770 y: 0.732470 z: 0.503316
i: 1 x: 0.438623 y: 0.143461 z: 0.247880
i: 0 x: 0.621979 y: 0.935037 z: 0.782671
i: 1 x: 0.095277 y: 0.769490 z: 0.024715
i: 1 x: 0.732617 y: 0.086422 z: 0.327185
i: 1 x: 0.070700 y: 0.777118 z: 0.324659
i: 1 x: 0.782905 y: 0.136568 z: 0.602063
i: 0 x: 0.819007 y: 0.762313 z: 0.707638
i: 0 x: 0.265449 y: 0.792828 z: 0.583498
i: 1 x: 0.020604 y: 0.374245 z: 0.359106
i: 1 x: 0.894025 y: 0.020015 z: 0.091577
i: 1 x: 0.397340 y: 0.458638 z: 0.235038
i: 1 x: 0.645221 y: 0.080617 z: 0.170075
i: 0 x: 0.427891 y: 0.175894 z: 0.939564
i: 0 x: 0.452607 y: 0.908511 z: 0.025986
i: 0 x: 0.779792 y: 0.979211 z: 0.803104
i: 0 x: 0.104451 y: 0.762116 z: 0.939672
i: 0 x: 0.706513 y: 0.581123 z: 0.701985
i: 0 x: 0.414151 y: 0.846572 z: 0.494813
i: 0 x: 0.997650 y: 0.867176 z: 0.869058
i: 0 x: 0.356756 y: 0.761200 z: 0.889073
i: 1 x: 0.448333 y: 0.158541 z: 0.347711
i: 0 x: 0.683371 y: 0.803761 z: 0.428328
i: 0 x: 0.853445 y: 0.231653 z: 0.604221
i: 0 x: 0.793010 y: 0.684259 z: 0.512732
i: 0 x: 0.818996 y: 0.464051 z: 0.491943
i: 1 x: 0.622100 y: 0.568502 z: 0.254060
i: 0 x: 0.561772 y: 0.275015 z: 0.835183
i: 0 x: 0.263757 y: 0.689166 z: 0.681755
i: 0 x: 0.758570 y: 0.686816 z: 0.548930
i: 1 x: 0.627628 y: 0.043572 z: 0.310130
i: 1 x: 0.516702 y: 0.491905 z: 0.468671
i: 1 x: 0.864412 y: 0.175275 z: 0.272432
i: 1 x: 0.292740 y: 0.028721 z: 0.504085
i: 0 x: 0.896961 y: 0.821730 z: 0.188344
i: 0 x: 0.409694 y: 0.640726 z: 0.652395
i: 1 x: 0.901637 y: 0.262826 z: 0.220897
i: 1 x: 0.155697 y: 0.824597 z: 0.495912
i: 0 x: 0.990879 y: 0.088354 z: 0.185078
i: 0 x: 0.672634 y: 0.846924 z: 0.871894
i: 0 x: 0.221564 y: 0.474553 z: 0.915466
i: 0 x: 0.531695 y: 0.991254 z: 0.407371
i: 0 x: 0.000366 y: 0.855666 z: 0.582646
i: 1 x: 0.272798 y: 0.148406 z: 0.611367
i: 1 x: 0.776883 y: 0.045368 z: 0.433097
i: 0 x: 0.965227 y: 0.455062 z: 0.073823
i: 1 x: 0.617622 y: 0.356699 z: 0.336649
i: 1 x: 0.838519 y: 0.512396 z: 0.161246
i: 1 x: 0.334430 y: 0.503275 z: 0.249600
i: 1 x: 0.519508 y: 0.175909 z: 0.096524
i: 1 x: 0.391402 y: 0.397473 z: 0.571077
i: 0 x: 0.306868 y: 0.929168 z: 0.562331
i: 0 x: 0.714239 y: 0.929534 z: 0.417998
i: 1 x: 0.296886 y: 0.202332 z: 0.566404
i: 0 x: 0.908253 y: 0.979215 z: 0.611772
i: 0 x: 0.341350 y: 0.944441 z: 0.066833
i: 1 x: 0.415173 y: 0.562063 z: 0.423532
i: 0 x: 0.751822 y: 0.400582 z: 0.935928
i: 0 x: 0.913068 y: 0.735012 z: 0.439203
i: 1 x: 0.162668 y: 0.254520 z: 0.615112
i: 1 x: 0.259193 y: 0.645922 z: 0.012585
i: 0 x: 0.830270 y: 0.952791 z: 0.941753
i: 0 x: 0.392601 y: 0.667030 z: 0.871287
i: 0 x: 0.810599 y: 0.963916 z: 0.073619
i: 1 x: 0.377003 y: 0.872168 z: 0.052833
i: 0 x: 0.988774 y: 0.213518 z: 0.997275
i: 1 x: 0.055608 y: 0.628691 z: 0.559338
i: 0 x: 0.479140 y: 0.380513 z: 0.959920
i: 1 x: 0.415068 y: 0.293581 z: 0.694931
i: 0 x: 0.854270 y: 0.456249 z: 0.949451
i: 0 x: 0.469382 y: 0.715442 z: 0.595374
i: 1 x: 0.481967 y: 0.545711 z: 0.548165
i: 0 x: 0.423720 y: 0.938312 z: 0.215195
i: 1 x: 0.295007 y: 0.748911 z: 0.179111
i: 1 x: 0.368626 y: 0.125913 z: 0.051279
i: 1 x: 0.421459 y: 0.114688 z: 0.264797
i: 0 x: 0.418734 y: 0.170295 z: 0.893489
i: 0 x: 0.978072 y: 0.649435 z: 0.274001
i: 0 x: 0.937992 y: 0.064503 z: 0.567582
i: 0 x: 0.632923 y: 0.918773 z: 0.023831
i: 0 x: 0.582375 y: 0.388155 z: 0.739273
i: 1 x: 0.177748 y: 0.870122 z: 0.284984
i: 1 x: 0.725913 y: 0.293842 z: 0.223296
i: 0 x: 0.941108 y: 0.588850 z: 0.972207
i: 1 x: 0.120218 y: 0.957476 z: 0.098120
i: 1 x: 0.171497 y: 0.378935 z: 0.212807
i: 1 x: 0.436295 y: 0.797669 z: 0.383103
i: 1 x: 0.329783 y: 0.775741 z: 0.032538
i: 1 x: 0.603785 y: 0.713733 z: 0.097041
i: 1 x: 0.171367 y: 0.346656 z: 0.015815
i: 0 x: 0.195198 y: 0.929031 z: 0.403970
i: 1 x: 0.934471 y: 0.106779 z: 0.274092
i: 0 x: 0.219455 y: 0.832692 z: 0.567935
i: 1 x: 0.442751 y: 0.773800 z: 0.156784
i: 1 x: 0.414958 y: 0.894018 z: 0.114260
i: 1 x: 0.513077 y: 0.065516 z: 0.493195
i: 1 x: 0.725885 y: 0.501810 z: 0.290864
i: 1 x: 0.108988 y: 0.831594 z: 0.066606
i: 1 x: 0.141526 y: 0.435378 z: 0.780339
i: 1 x: 0.238567 y: 0.606745 z: 0.126995
i: 1 x: 0.254382 y: 0.801944 z: 0.056025
i: 0 x: 0.658352 y: 0.736414 z: 0.162805
i: 0 x: 0.932444 y: 0.955869 z: 0.995497
i: 0 x: 0.500379 y: 0.398620 z: 0.769297
i: 0 x: 0.657163 y: 0.813578 z: 0.663315
i: 0 x: 0.771423 y: 0.326655 z: 0.728831
i: 1 x: 0.264618 y: 0.052540 z: 0.230641
i: 1 x: 0.555483 y: 0.161528 z: 0.062235
i: 1 x: 0.622088 y: 0.303054 z: 0.497613
i: 1 x: 0.402427 y: 0.541621 z: 0.104358
i: 0 x: 0.529422 y: 0.796003 z: 0.906302
i: 1 x: 0.585447 y: 0.454355 z: 0.642716
i: 0 x: 0.748252 y: 0.386799 z: 0.598586
i: 0 x: 0.743749 y: 0.887178 z: 0.997206
i: 0 x: 0.513046 y: 0.544342 z: 0.810784
i: 1 x: 0.176361 y: 0.315765 z: 0.137439
i: 0 x: 0.905191 y: 0.580383 z: 0.189979
i: 1 x: 0.135833 y: 0.135866 z: 0.351506
i: 0 x: 0.198067 y: 0.757954 z: 0.654560
i: 1 x: 0.695680 y: 0.160381 z: 0.196181
i: 0 x: 0.800038 y: 0.689803 z: 0.992184
i: 1 x: 0.706340 y: 0.275250 z: 0.446539
i: 1 x: 0.349056 y: 0.023502 z: 0.833338
i: 0 x: 0.947642 y: 0.767251 z: 0.720516
i: 0 x: 0.944848 y: 0.280296 z: 0.264858
i: 0 x: 0.755631 y: 0.456657 z: 0.580623
i: 1 x: 0.893070 y: 0.361848 z: 0.161006
i: 1 x: 0.083048 y: 0.497681 z: 0.296872
i: 1 x: 0.434555 y: 0.695748 z: 0.054826
i: 1 x: 0.089115 y: 0.391428 z: 0.215208
i: 1 x: 0.285296 y: 0.191466 z: 0.905011
i: 1 x: 0.277480 y: 0.897806 z: 0.180261
i: 1 x: 0.724019 y: 0.246863 z: 0.203762
i: 0 x: 0.557357 y: 0.194504 z: 0.971013
i: 1 x: 0.277873 y: 0.139352 z: 0.251309
i: 0 x: 0.542731 y: 0.894983 z: 0.707966
i: 1 x: 0.123353 y: 0.788053 z: 0.069814
i: 0 x: 0.284359 y: 0.871101 z: 0.567495
i: 1 x: 0.581232 y: 0.305656 z: 0.263243
i: 1 x: 0.636058 y: 0.394771 z: 0.654671
i: 0 x: 0.851266 y: 0.680066 z: 0.846138
i: 0 x: 0.756276 y: 0.957546 z: 0.743944
i: 0 x: 0.936537 y: 0.681565 z: 0.990807
i: 1 x: 0.140299 y: 0.238922 z: 0.185311
i: 1 x: 0.111312 y: 0.516795 z: 0.324663
i: 1 x: 0.362621 y: 0.059525 z: 0.219646
i: 1 x: 0.070587 y: 0.182879 z: 0.007699
i: 0 x: 0.140401 y: 0.467238 z: 0.878800
i: 1 x: 0.707896 y: 0.048470 z: 0.184456
i: 0 x: 0.971139 y: 0.684528 z: 0.579227
i: 1 x: 0.625810 y: 0.535793 z: 0.259293
i: 1 x: 0.471948 y: 0.292069 z: 0.216839
i: 1 x: 0.215892 y: 0.228606 z: 0.898404
i: 1 x: 0.206699 y: 0.368905 z: 0.137326
i: 1 x: 0.392010 y: 0.480217 z: 0.654120
i: 0 x: 0.716673 y: 0.842837 z: 0.713646
i: 0 x: 0.936319 y: 0.913424 z: 0.896524
i: 0 x: 0.944018 y: 0.053825 z: 0.363763
i: 0 x: 0.822818 y: 0.761721 z: 0.412232
i: 1 x: 0.007274 y: 0.732860 z: 0.096760
i: 1 x: 0.586501 y: 0.358670 z: 0.632553
i: 0 x: 0.845794 y: 0.830618 z: 0.924623
i: 1 x: 0.062634 y: 0.046510 z: 0.153229
i: 0 x: 0.961038 y: 0.253209 z: 0.522133
i: 1 x: 0.098364 y: 0.645219 z: 0.002350
i: 0 x: 0.752484 y: 0.361891 z: 0.845187
i: 1 x: 0.466130 y: 0.298210 z: 0.758611
i: 1 x: 0.362654 y: 0.242228 z: 0.812436
i: 1 x: 0.726417 y: 0.065046 z: 0.574156
i: 1 x: 0.138650 y: 0.072321 z: 0.307016
i: 1 x: 0.235410 y: 0.658822 z: 0.665685
i: 0 x: 0.867963 y: 0.504616 z: 0.496303
i: 0 x: 0.792586 y: 0.567250 z: 0.542813
i: 0 x: 0.945814 y: 0.528288 z: 0.796022
i: 1 x: 0.467948 y: 0.626652 z: 0.441240
i: 0 x: 0.470298 y: 0.379136 z: 0.803132
i: 1 x: 0.315485 y: 0.845266 z: 0.101342
i: 1 x: 0.074096 y: 0.207921 z: 0.343570
i: 0 x: 0.886531 y: 0.934338 z: 0.408617
i: 1 x: 0.460687 y: 0.072988 z: 0.480938
i: 1 x: 0.767703 y: 0.308398 z: 0.139759
i: 1 x: 0.433388 y: 0.176361 z: 0.644376
i: 0 x: 0.929691 y: 0.968947 z: 0.211626
i: 0 x: 0.472505 y: 0.914761 z: 0.739914
i: 1 x: 0.268526 y: 0.382709 z: 0.366566
i: 0 x: 0.709767 y: 0.853006 z: 0.745702
i: 1 x: 0.512898 y: 0.168491 z: 0.590969
i: 0 x: 0.614240 y: 0.242586 z: 0.798890
i: 0 x: 0.957811 y: 0.129118 z: 0.733228
i: 0 x: 0.366427 y: 0.589805 z: 0.806216
i: 1 x: 0.847365 y: 0.357508 z: 0.114613
i: 0 x: 0.987124 y: 0.790896 z: 0.290974
i: 1 x: 0.631500 y: 0.720587 z: 0.259921
i: 1 x: 0.843126 y: 0.193092 z: 0.174682
i: 1 x: 0.583040 y: 0.461618 z: 0.557390
i: 0 x: 0.949606 y: 0.171385 z: 0.410396
i: 0 x: 0.695308 y: 0.684283 z: 0.578887
i: 1 x: 0.286277 y: 0.298523 z: 0.821474
i: 1 x: 0.085167 y: 0.256334 z: 0.950591
i: 0 x: 0.818395 y: 0.622761 z: 0.540396
i: 0 x: 0.624611 y: 0.470126 z: 0.897904
i: 0 x: 0.739225 y: 0.457251 z: 0.688800
i: 1 x: 0.030199 y: 0.088751 z: 0.409387
i: 0 x: 0.290119 y: 0.931877 z: 0.602479
i: 1 x: 0.464801 y: 0.514916 z: 0.064097
i: 1 x: 0.022191 y: 0.464522 z: 0.235482
i: 0 x: 0.432588 y: 0.159831 z: 0.919764
i: 1 x: 0.011475 y: 0.446108 z: 0.218288
i: 0 x: 0.832949 y: 0.531275 z: 0.474621
i: 1 x: 0.783540 y: 0.349670 z: 0.097382
i: 0 x: 0.323936 y: 0.974281 z: 0.567508
i: 1 x: 0.221840 y: 0.713505 z: 0.024759
i: 0 x: 0.910639 y: 0.743704 z: 0.113510
i: 1 x: 0.320026 y: 0.033823 z: 0.045386
i: 0 x: 0.922505 y: 0.498624 z: 0.560303
i: 0 x: 0.986602 y: 0.520816 z: 0.024825
i: 1 x: 0.222083 y: 0.953403 z: 0.184656
i: 0 x: 0.141848 y: 0.964878 z: 0.630763
i: 1 x: 0.360136 y: 0.797827 z: 0.162038
i: 0 x: 0.834757 y: 0.581367 z: 0.511708
i: 0 x: 0.932139 y: 0.905303 z: 0.485989
i: 1 x: 0.499647 y: 0.127142 z: 0.199494
i: 0 x: 0.524406 y: 0.037782 z: 0.943199
i: 0 x: 0.637916 y: 0.357808 z: 0.977022
i: 1 x: 0.683303 y: 0.280313 z: 0.475647
i: 0 x: 0.243606 y: 0.266914 z: 0.996462
i: 0 x: 0.268431 y: 0.488998 z: 0.949865
i: 0 x: 0.453086 y: 0.630846 z: 0.914744
i: 0 x: 0.083850 y: 0.990981 z: 0.712570
i: 1 x: 0.245888 y: 0.825738 z: 0.293937
i: 0 x: 0.757596 y: 0.757877 z: 0.199239
i: 1 x: 0.243585 y: 0.257524 z: 0.326382
i: 1 x: 0.443080 y: 0.781931 z: 0.364163
i: 1 x: 0.386278 y: 0.419847 z: 0.721971
i: 1 x: 0.363300 y: 0.103149 z: 0.002283
i: 1 x: 0.838947 y: 0.346755 z: 0.269198
i: 0 x: 0.835409 y: 0.615186 z: 0.758195
i: 1 x: 0.785275 y: 0.068272 z: 0.389041
i: 1 x: 0.700018 y: 0.152122 z: 0.380023
i: 1 x: 0.412588 y: 0.398010 z: 0.205761
i: 0 x: 0.706525 y: 0.155607 z: 0.963638
i: 0 x: 0.905764 y: 0.399192 z: 0.221162
i: 1 x: 0.232146 y: 0.842271 z: 0.003093
i: 1 x: 0.596309 y: 0.228550 z: 0.422939
i: 1 x: 0.318279 y: 0.591850 z: 0.526089
i: 0 x: 0.320563 y: 0.430797 z: 0.872844
i: 1 x: 0.589760 y: 0.266206 z: 0.488030
i: 1 x: 0.347956 y: 0.051481 z: 0.556302
i: 0 x: 0.736997 y: 0.751499 z: 0.708424
i: 1 x: 0.117020 y: 0.164087 z: 0.106435
i: 1 x: 0.322780 y: 0.870612 z: 0.262041
i: 0 x: 0.286418 y: 0.776376 z: 0.661233
i: 1 x: 0.507580 y: 0.008522 z: 0.503504
i: 0 x: 0.510672 y: 0.604831 z: 0.732054
i: 0 x: 0.933612 y: 0.923110 z: 0.323904
i: 1 x: 0.459701 y: 0.243673 z: 0.754701
i: 1 x: 0.332545 y: 0.833433 z: 0.020907
i: 1 x: 0.820574 y: 0.181389 z: 0.072388
i: 0 x: 0.376877 y: 0.918386 z: 0.823887
i: 1 x: 0.085301 y: 0.035406 z: 0.987974
i: 1 x: 0.191736 y: 0.358186 z: 0.858586
i: 0 x: 0.453777 y: 0.644604 z: 0.634963
i: 1 x: 0.115010 y: 0.152183 z: 0.643485
i: 1 x: 0.618514 y: 0.662856 z: 0.248316
i: 1 x: 0.350568 y: 0.596467 z: 0.171426
i: 1 x: 0.674472 y: 0.056168 z: 0.415099
i: 1 x: 0.429173 y: 0.388713 z: 0.248533
i: 1 x: 0.450081 y: 0.209287 z: 0.429922
i: 1 x: 0.522469 y: 0.586164 z: 0.348308
i: 1 x: 0.346356 y: 0.671464 z: 0.383714
i: 0 x: 0.334330 y: 0.863200 z: 0.741900
i: 1 x: 0.192917 y: 0.316977 z: 0.386504
i: 0 x: 0.827879 y: 0.431986 z: 0.538687
i: 1 x: 0.471364 y: 0.050500 z: 0.201542
i: 0 x: 0.719680 y: 0.401069 z: 0.798010
i: 0 x: 0.891106 y: 0.075541 z: 0.854178
i: 1 x: 0.306205 y: 0.504714 z: 0.242890
i: 0 x: 0.554738 y: 0.954795 z: 0.452177
i: 0 x: 0.984660 y: 0.477264 z: 0.038341
i: 0 x: 0.332968 y: 0.823620 z: 0.709805
i: 1 x: 0.716682 y: 0.157951 z: 0.573005
i: 0 x: 0.458581 y: 0.350867 z: 0.889982
i: 1 x: 0.845085 y: 0.178747 z: 0.321968
i: 1 x: 0.383772 y: 0.650111 z: 0.372469
i: 0 x: 0.585314 y: 0.369790 z: 0.773537
i: 1 x: 0.383324 y: 0.260896 z: 0.849078
i: 1 x: 0.237502 y: 0.567102 z: 0.353793
i: 1 x: 0.480392 y: 0.121840 z: 0.308588
i: 0 x: 0.932569 y: 0.106499 z: 0.785852
i: 0 x: 0.970910 y: 0.439467 z: 0.609473
i: 0 x: 0.680715 y: 0.156149 z: 0.767424
i: 1 x: 0.253720 y: 0.614730 z: 0.118291
